Code_INSEE;Code_Postal;Commune;Departement;Region;Latitude;Longitude
89218;89400;LAROCHE-SAINT-CYDROINE;YONNE;BOURGOGNE;47.97302964397182;3.468982720045557
60365;60360;LIHUS;OISE;PICARDIE;49.60462931384842;2.039255212350826
77065;77930;CELY;SEINE-ET-MARNE;ILE-DE-FRANCE;48.459987559535065;2.525313262333146
41092;41120;FOUGERES-SUR-BIEVRE;LOIR-ET-CHER;CENTRE;47.449899160230395;1.341060488265087
87162;87420;SAINTE-MARIE-DE-VAUX;HAUTE-VIENNE;LIMOUSIN;45.862469042511556;1.04112218143416
7213;7230;SAINT-ANDRE-LACHAMP;ARDECHE;RHONE-ALPES;44.507545322302576;4.152212756953276
64225;64570;FEAS;PYRENEES-ATLANTIQUES;AQUITAINE;43.16805553611817;-0.6973340354679199
8370;8150;ROUVROY-SUR-AUDRY;ARDENNES;CHAMPAGNE-ARDENNE;49.785336005649555;4.502426202081949
25503;25190;ROSIERES-SUR-BARBECHE;DOUBS;FRANCHE-COMTE;47.31497943666136;6.659586622725918
91494;91220;LE PLESSIS-PATE;ESSONNE;ILE-DE-FRANCE;48.60710657153823;2.3415354355005
27383;27130;MANDRES;EURE;HAUTE-NORMANDIE;48.7528404869662;0.851247886289738
40264;40230;SAINT-JEAN-DE-MARSACQ;LANDES;AQUITAINE;43.61858697158108;-1.262013013338986
84122;84260;SARRIANS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;44.0993149114243;4.957269487433983
90059;90150;LACOLLONGE;TERRITOIRE DE BELFORT;FRANCHE-COMTE;47.66390715028407;6.960325553429909
53106;53370;GESVRES;MAYENNE;PAYS DE LA LOIRE;48.37610660546134;-0.16369341023625603
88054;88520;BERTRIMOUTIER;VOSGES;LORRAINE;48.26463935142068;7.062272897039797
45267;45460;SAINT-AIGNAN-DES-GUES;LOIRET;CENTRE;47.83840601761678;2.333548672383089
55426;55000;RESSON;MEUSE;LORRAINE;48.771071402953005;5.23104011649776
55359;55290;MORLEY;MEUSE;LORRAINE;48.57497968045069;5.224735683048908
69155;69590;POMEYS;RHONE;RHONE-ALPES;45.64626625019842;4.445700953961261
55554;55600;VILLECLOYE;MEUSE;LORRAINE;49.5110917402978;5.404123229512578
62433;62130;HERICOURT;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.33797125265127;2.248745883840828
9013;9000;ARABAUX;ARIEGE;MIDI-PYRENEES;42.98051923397304;1.6339048201628552
22082;22100;LE HINGLE;COTES-D'ARMOR;BRETAGNE;48.39759203135486;-2.083273332047929
29018;29690;BRENNILIS;FINISTERE;BRETAGNE;48.35961428124212;-3.850526702122057
43147;43100;PAULHAC;HAUTE-LOIRE;AUVERGNE;45.295349086905986;3.3406604984667
47266;47170;SAINT-PE-SAINT-SIMON;LOT-ET-GARONNE;AQUITAINE;44.00260690355051;0.09354591873536801
95660;95570;VILLAINES-SOUS-BOIS;VAL-D'OISE;ILE-DE-FRANCE;49.075373991536544;2.3566367021445123
31231;31190;GRAZAC;HAUTE-GARONNE;MIDI-PYRENEES;43.31141503586616;1.448785745146725
76442;76260;MONCHY-SUR-EU;SEINE-MARITIME;HAUTE-NORMANDIE;49.99267805455539;1.459209943822814
1393;1400;SANDRANS;AIN;RHONE-ALPES;46.0656961548298;4.982826731724633
53019;53340;BANNES;MAYENNE;PAYS DE LA LOIRE;47.9849130158748;-0.35128628671037904
43220;43580;SAINT-PREJET-D'ALLIER;HAUTE-LOIRE;AUVERGNE;44.92003227388985;3.625213795704358
10118;10130;LES CROUTES;AUBE;CHAMPAGNE-ARDENNE;47.993451597205535;3.863706102916595
14676;14400;SOMMERVIEU;CALVADOS;BASSE-NORMANDIE;49.29263772197504;-0.64587671420669
8196;8270;GRANDCHAMP;ARDENNES;CHAMPAGNE-ARDENNE;49.65253144807989;4.406765390211732
41158;41100;NAVEIL;LOIR-ET-CHER;CENTRE;47.78659415091077;1.022838663437747
69172;69460;SALLES-ARBUISSONNAS-EN-BEAUJOLAIS;RHONE;RHONE-ALPES;46.04530251386808;4.630893165719462
89116;89500;CORNANT;YONNE;BOURGOGNE;48.13522938589563;3.18766478789999
80391;80700;GRIVILLERS;SOMME;PICARDIE;49.65927308324963;2.7039873357563353
66204;66500;TAURINYA;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON;42.559286430154266;2.442081296568222
62286;62190;ECQUEDECQUES;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.56013768932058;2.4410371307746193
41047;41260;LA CHAUSSEE-SAINT-VICTOR;LOIR-ET-CHER;CENTRE;47.61115590059075;1.357636093257352
32266;32260;MONCORNEIL-GRAZAN;GERS;MIDI-PYRENEES;43.45183952480081;0.6498600964022381
32431;32120;SEREMPUY;GERS;MIDI-PYRENEES;43.76151924894777;0.8212245485809341
33507;33430;SAUVIAC;GIRONDE;AQUITAINE;44.40008519433299;-0.18388435760438002
30150;30610;LOGRIAN-FLORIAN;GARD;LANGUEDOC-ROUSSILLON;43.946291935022145;4.024953739358079
43170;43100;SAINT-BEAUZIRE;HAUTE-LOIRE;AUVERGNE;45.27707878882902;3.28293781033549
21651;21121;VAL-SUZON;COTE-D'OR;BOURGOGNE;47.427142155846624;4.9088634608634845
76441;76340;MONCHAUX-SORENG;SEINE-MARITIME;HAUTE-NORMANDIE;49.94661346253865;1.573078214629699
61138;61230;CROISILLES;ORNE;BASSE-NORMANDIE;48.762624121338916;0.267120484409331
31475;31600;SAINT-CLAR-DE-RIVIERE;HAUTE-GARONNE;MIDI-PYRENEES;43.47589838428339;1.208968439636358
8183;8600;FROMELENNES;ARDENNES;CHAMPAGNE-ARDENNE;50.11495631098915;4.862989357738484
46026;46230;BELMONT-SAINTE-FOI;LOT;MIDI-PYRENEES;44.28976896247451;1.6302347011200462
62164;62860;BOURLON;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.18052574801012;3.120774141917979
2085;2400;BEZU-SAINT-GERMAIN;AISNE;PICARDIE;49.1046732887977;3.408125132241416
59176;62147;DOIGNIES;NORD;NORD-PAS-DE-CALAIS;50.13214857689815;3.013793844938954
2184;2270;CHEVRESIS-MONCEAU;AISNE;PICARDIE;49.76167804220545;3.583758396897306
14211;14220;CULEY-LE-PATRY;CALVADOS;BASSE-NORMANDIE;48.956357101639995;-0.531158873692519
30045;30160;BORDEZAC;GARD;LANGUEDOC-ROUSSILLON;44.316944327805636;4.086754093386192
46274;46800;SAINT-LAURENT-LOLMIE;LOT;MIDI-PYRENEES;44.28725271235328;1.231286120897281
14354;14830;LANGRUNE-SUR-MER;CALVADOS;BASSE-NORMANDIE;49.312981275172575;-0.378266023420743
32065;32350;LE BROUILH-MONBERT;GERS;MIDI-PYRENEES;43.660411862531994;0.39506505558423705
70103;70280;LA BRUYERE;HAUTE-SAONE;FRANCHE-COMTE;47.812690802593806;6.469897892956888
70324;70000;MAILLEY-ET-CHAZELOT;HAUTE-SAONE;FRANCHE-COMTE;47.53010736890484;6.050960980228539
60665;60280;VENETTE;OISE;PICARDIE;49.41954178443706;2.783739721950112
64560;64450;VIVEN;PYRENEES-ATLANTIQUES;AQUITAINE;43.462356040502776;-0.37521370137408905
31487;31800;SAINT-IGNAN;HAUTE-GARONNE;MIDI-PYRENEES;43.15685132260787;0.689844810980487
83017;83210;BELGENTIER;VAR;PROVENCE-ALPES-COTE D'AZUR;43.23995643839995;5.996659001046422
69104;69840;JULLIE;RHONE;RHONE-ALPES;46.243580755292186;4.664478283344318
34340;34400;VILLETELLE;HERAULT;LANGUEDOC-ROUSSILLON;43.72410890389755;4.136888312103656
63226;63115;MEZEL;PUY-DE-DOME;AUVERGNE;45.74903614276332;3.240753303781613
11217;11120;MARCORIGNAN;AUDE;LANGUEDOC-ROUSSILLON;43.2247080876236;2.91473054806699
62635;62990;OFFIN;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.44196393041998;1.952432788286613
2B231;20220;PIGNA;HAUTE-CORSE;CORSE;42.59934083302666;8.900409242607031
97215;97218;MACOUBA;MARTINIQUE;MARTINIQUE;14.855094019928623;-61.15159027804127
81074;81990;CUNAC;TARN;MIDI-PYRENEES;43.92743963981842;2.22514974494151
10137;10200;ENGENTE;AUBE;CHAMPAGNE-ARDENNE;48.280080960755235;4.763745691715368
47206;47380;PINEL-HAUTERIVE;LOT-ET-GARONNE;AQUITAINE;44.46300914531733;0.568242882594939
54362;54960;MERCY-LE-BAS;MEURTHE-ET-MOSELLE;LORRAINE;49.38541912894217;5.758484322424827
85286;85450;LA TAILLEE;VENDEE;PAYS DE LA LOIRE;46.38525135693162;-0.94101779206639
70233;70310;LES FESSEY;HAUTE-SAONE;FRANCHE-COMTE;47.81085483065379;6.517125065417806
29006;29950;BENODET;FINISTERE;BRETAGNE;47.878098537101465;-4.077512948207179
51155;51260;CLESLES;MARNE;CHAMPAGNE-ARDENNE;48.53318294901603;3.827109581277725
60444;60220;MUREAUMONT;OISE;PICARDIE;49.62273366003159;1.7873657958013172
21413;21140;MILLERY;COTE-D'OR;BOURGOGNE;47.51355959836415;4.317508708681246
21236;21190;EBATY;COTE-D'OR;BOURGOGNE;46.92937876872765;4.780136048461063
8297;8090;MONTCORNET;ARDENNES;CHAMPAGNE-ARDENNE;49.835695173845494;4.650451942310815
40332;40160;YCHOUX;LANDES;AQUITAINE;44.357388843333254;-0.9585078879910081
73191;73470;NOVALAISE;SAVOIE;RHONE-ALPES;45.588306665122495;5.771934307212286
80355;80140;FRESNEVILLE;SOMME;PICARDIE;49.887535880996616;1.831395821164103
62532;62540;LOZINGHEM;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.516650368962146;2.495407042737023
33514;33780;SOULAC-SUR-MER;GIRONDE;AQUITAINE;45.493296382003855;-1.109181231469608
42187;42300;ROANNE;LOIRE;RHONE-ALPES;46.0449112487449;4.079704564701519
78160;78460;CHEVREUSE;YVELINES;ILE-DE-FRANCE;48.707150142999794;2.037144314587391
73103;73420;DRUMETTAZ-CLARAFOND;SAVOIE;RHONE-ALPES;45.66121109514316;5.937814270305529
53161;53150;MONTSURS;MAYENNE;PAYS DE LA LOIRE;48.134288314683396;-0.5520177476242011
8245;8250;LANCON;ARDENNES;CHAMPAGNE-ARDENNE;49.2748052641133;4.8880005364299475
1420;1140;THOISSEY;AIN;RHONE-ALPES;46.17009434813488;4.793870958135662
26178;26410;MENGLON;DROME;RHONE-ALPES;44.65819770144492;5.473058487261447
89057;89660;BROSSES;YONNE;BOURGOGNE;47.53110940241165;3.689473205661427
21493;21130;PONCEY-LES-ATHEE;COTE-D'OR;BOURGOGNE;47.23597871969321;5.384738386170261
49239;49110;LE PIN-EN-MAUGES;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.256092831114614;-0.9003964191475531
79300;79100;SAINTE-VERGE;DEUX-SEVRES;POITOU-CHARENTES;47.01288108114336;-0.22769443504182002
2491;2270;MONCEAU-LE-NEUF-ET-FAUCOUZY;AISNE;PICARDIE;49.78457927883656;3.631108609348722
34004;34210;AGEL;HERAULT;LANGUEDOC-ROUSSILLON;43.34826342337987;2.8535479563675112
41078;41360;EPUISAY;LOIR-ET-CHER;CENTRE;47.8944978835291;0.9277668075575971
42165;42360;PANISSIERES;LOIRE;RHONE-ALPES;45.79370878842928;4.344087422717155
35134;35630;LES IFFS;ILLE-ET-VILAINE;BRETAGNE;48.293788624654866;-1.867209167715232
16086;16150;CHASSENON;CHARENTE;POITOU-CHARENTES;45.851391669906185;0.7731971673442211
69228;69440;SAINT-MAURICE-SUR-DARGOIRE;RHONE;RHONE-ALPES;45.57812779551447;4.641159054247643
69091;69700;GIVORS;RHONE;RHONE-ALPES;45.581662697293766;4.757261629596282
60358;60800;LEVIGNEN;OISE;PICARDIE;49.19706979174528;2.91542960656796
37014;37190;AZAY-LE-RIDEAU;INDRE-ET-LOIRE;CENTRE;47.27296773045147;0.46946453044621306
77467;77130;LA TOMBE;SEINE-ET-MARNE;ILE-DE-FRANCE;48.386748324189554;3.093574307585734
61236;61150;LOUCE;ORNE;BASSE-NORMANDIE;48.69675702578766;-0.10295365610545501
27432;27890;LA NEUVILLE-DU-BOSC;EURE;HAUTE-NORMANDIE;49.19430725660857;0.815544482419113
68334;68800;THANN;HAUT-RHIN;ALSACE;47.81391112813158;7.095024572329438
81095;81170;FRAUSSEILLES;TARN;MIDI-PYRENEES;44.02966771258857;1.9288390366144261
95452;95590;NOINTEL;VAL-D'OISE;ILE-DE-FRANCE;49.128869194574484;2.29434375998366
58176;58130;MONTIGNY-AUX-AMOGNES;NIEVRE;BOURGOGNE;47.02559120533839;3.279045415819136
14489;14170;OUVILLE-LA-BIEN-TOURNEE;CALVADOS;BASSE-NORMANDIE;49.052490265783796;-0.030243630681076
88317;88210;MOUSSEY;VOSGES;LORRAINE;48.448468755461505;7.061496606646151
72386;72530;YVRE-L'EVEQUE;SARTHE;PAYS DE LA LOIRE;48.023412783818436;0.282137902603711
34233;34650;ROQUEREDONDE;HERAULT;LANGUEDOC-ROUSSILLON;43.7962962251003;3.207973775450663
70466;70100;SAINT-LOUP-NANTOUARD;HAUTE-SAONE;FRANCHE-COMTE;47.4305059621178;5.728544857743967
30210;30260;QUISSAC;GARD;LANGUEDOC-ROUSSILLON;43.91799346843459;3.997222518246799
28182;28160;GOHORY;EURE-ET-LOIR;CENTRE;48.165368528172735;1.22366989339428
76200;76680;CRITOT;SEINE-MARITIME;HAUTE-NORMANDIE;49.61486457661937;1.244447871173678
14006;14210;AMAYE-SUR-ORNE;CALVADOS;BASSE-NORMANDIE;49.09112142530555;-0.43422492269470603
9017;9800;ARRIEN-EN-BETHMALE;ARIEGE;MIDI-PYRENEES;42.88375123687399;1.053304180032219
17169;17770;LA FREDIERE;CHARENTE-MARITIME;POITOU-CHARENTES;45.86154637696722;-0.586815136015513
80563;80370;MONTIGNY-LES-JONGLEURS;SOMME;PICARDIE;50.17823069002148;2.135811510876642
60461;60510;NIVILLERS;OISE;PICARDIE;49.45067003713874;2.167286266025782
62408;62340;HAMES-BOUCRES;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.884379719145265;1.848523178495425
64067;64510;ASSAT;PYRENEES-ATLANTIQUES;AQUITAINE;43.25759332278517;-0.288463640718571
2210;2370;CONDE-SUR-AISNE;AISNE;PICARDIE;49.40075528281474;3.465715910870227
27041;27330;LA BARRE-EN-OUCHE;EURE;HAUTE-NORMANDIE;48.94534380491975;0.664080962447508
85189;85270;NOTRE-DAME-DE-RIEZ;VENDEE;PAYS DE LA LOIRE;46.75321790220768;-1.893529254203041
17385;17310;SAINT-PIERRE-D'OLERON;CHARENTE-MARITIME;POITOU-CHARENTES;45.9396931461025;-1.305309355951168
41174;41100;PERIGNY;LOIR-ET-CHER;CENTRE;47.750965660195256;1.150353707137605
25487;25520;RENEDALE;DOUBS;FRANCHE-COMTE;47.01515283662426;6.276023139857756
18011;18410;ARGENT-SUR-SAULDRE;CHER;CENTRE;47.562648287719945;2.430085553895103
43058;43120;LA CHAPELLE-D'AUREC;HAUTE-LOIRE;AUVERGNE;45.33089471738271;4.205185256003332
60502;60640;LE PLESSIS-PATTE-D'OIE;OISE;PICARDIE;49.68386191370439;3.065840333455919
19086;19430;GOULLES;CORREZE;LIMOUSIN;45.01956415067453;2.093528927364815
74211;74930;PERS-JUSSY;HAUTE-SAVOIE;RHONE-ALPES;46.10183554469278;6.258527765748911
80677;80240;ROISEL;SOMME;PICARDIE;49.945049559309645;3.096143747841948
16280;16110;RIVIERES;CHARENTE;POITOU-CHARENTES;45.760874727163774;0.35937356867763104
19252;19110;SARROUX;CORREZE;LIMOUSIN;45.430787842816365;2.467916109067714
40189;40700;MONGET;LANDES;AQUITAINE;43.55933761191706;-0.5347185634947891
52499;52160;VAILLANT;HAUTE-MARNE;CHAMPAGNE-ARDENNE;47.71527588363913;5.155278577527353
39452;39700;RANS;JURA;FRANCHE-COMTE;47.13799731353922;5.715572210330209
31288;31340;LAYRAC-SUR-TARN;HAUTE-GARONNE;MIDI-PYRENEES;43.83389070694432;1.562849490722432
17040;17400;LA BENATE;CHARENTE-MARITIME;POITOU-CHARENTES;46.00758348318862;-0.5578934666908251
14701;14800;TOURGEVILLE;CALVADOS;BASSE-NORMANDIE;49.31790260185619;0.07981577422550301
33128;33340;CIVRAC-EN-MEDOC;GIRONDE;AQUITAINE;45.343773421795575;-0.916116550254044
77347;77134;LES ORMES-SUR-VOULZIE;SEINE-ET-MARNE;ILE-DE-FRANCE;48.459578868436104;3.225032140942378
17067;17160;BRIE-SOUS-MATHA;CHARENTE-MARITIME;POITOU-CHARENTES;45.81711552168375;-0.253480989934039
81006;81470;ALGANS;TARN;MIDI-PYRENEES;43.60010827240267;1.8915143895733002
34314;34270;LE TRIADOU;HERAULT;LANGUEDOC-ROUSSILLON;43.736781066586175;3.857395150146817
39456;39140;RELANS;JURA;FRANCHE-COMTE;46.76631212263064;5.438045463391415
74008;74100;AMBILLY;HAUTE-SAVOIE;RHONE-ALPES;46.19615670416229;6.224299754011006
69045;69220;CHARENTAY;RHONE;RHONE-ALPES;46.084004420149995;4.68939365571128
72190;72120;MAROLLES-LES-SAINT-CALAIS;SARTHE;PAYS DE LA LOIRE;47.91747025030328;0.793391671768905
6038;6740;CHATEAUNEUF-GRASSE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.66563457653074;6.9791405929004195
7101;7120;GROSPIERRES;ARDECHE;RHONE-ALPES;44.393082738250705;4.286927374177939
55530;55300;VALBOIS;MEUSE;LORRAINE;48.928795975206555;5.616073458025174
76017;76280;ANGLESQUEVILLE-L'ESNEVAL;SEINE-MARITIME;HAUTE-NORMANDIE;49.630454601908085;0.23544430348480103
86164;86210;MONTHOIRON;VIENNE;POITOU-CHARENTES;46.7316777374693;0.6178153048156501
10281;10350;LE PAVILLON-SAINTE-JULIE;AUBE;CHAMPAGNE-ARDENNE;48.366501155647924;3.901534893599665
18243;18240;SANTRANGES;CHER;CENTRE;47.50289381234655;2.758718215813971
21110;21220;BROCHON;COTE-D'OR;BOURGOGNE;47.23866573952377;4.956107328454559
3084;3430;COSNE-D'ALLIER;ALLIER;AUVERGNE;46.48296280497946;2.823230063292294
67422;67390;SAASENHEIM;BAS-RHIN;ALSACE;48.23995502800471;7.629291252085697
42200;42210;SAINT-ANDRE-LE-PUY;LOIRE;RHONE-ALPES;45.64691383301499;4.263962915392931
79173;79500;MAZIERES-SUR-BERONNE;DEUX-SEVRES;POITOU-CHARENTES;46.18272568371642;-0.19031518074049503
62784;62158;SAULTY;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.21182041215959;2.524704600579277
28034;28300;BERCHERES-SAINT-GERMAIN;EURE-ET-LOIR;CENTRE;48.53507125933235;1.4681780092978451
56140;56500;MOREAC;MORBIHAN;BRETAGNE;47.932805726289466;-2.803817379474848
49040;49530;BOUZILLE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.33907230196441;-1.107989340504179
32305;32110;PANJAS;GERS;MIDI-PYRENEES;43.82784004252604;-0.07589558817177901
55526;55200;VADONVILLE;MEUSE;LORRAINE;48.7985029530571;5.514426485604673
10013;10320;ASSENAY;AUBE;CHAMPAGNE-ARDENNE;48.1786229260142;4.065109049992333
31544;31160;SENGOUAGNET;HAUTE-GARONNE;MIDI-PYRENEES;42.95519954354297;0.7842792939660991
33354;33220;RIOCAUD;GIRONDE;AQUITAINE;44.75071123523253;0.20319802495414402
56174;56500;PLUMELIN;MORBIHAN;BRETAGNE;47.882517376856796;-2.887680935253417
71231;71220;LA GUICHE;SAONE-ET-LOIRE;BOURGOGNE;46.528868091689155;4.440869565429988
57643;57420;SECOURT;MOSELLE;LORRAINE;48.94856433634899;6.271650319441395
16117;16210;CURAC;CHARENTE;POITOU-CHARENTES;45.29609210964367;0.021278894953459002
76361;76280;HEUQUEVILLE;SEINE-MARITIME;HAUTE-NORMANDIE;49.61768692959098;0.152224099852894
52093;52600;CHALINDREY;HAUTE-MARNE;CHAMPAGNE-ARDENNE;47.792874135703656;5.443070446176374
71177;71480;DOMMARTIN-LES-CUISEAUX;SAONE-ET-LOIRE;BOURGOGNE;46.49983266591233;5.289776662037624
61456;61300;SAINT-SULPICE-SUR-RISLE;ORNE;BASSE-NORMANDIE;48.77630528095001;0.6714033901280321
5062;5800;LE GLAIZIL;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;44.74819227630888;5.9748724778196465
51202;51480;CUMIERES;MARNE;CHAMPAGNE-ARDENNE;49.0721627289141;3.919483763128717
68226;68140;MUNSTER;HAUT-RHIN;ALSACE;48.044851420695196;7.141497442815838
25286;25210;GRAND'COMBE-DES-BOIS;DOUBS;FRANCHE-COMTE;47.13587431781894;6.7797486505601094
2458;2540;MARCHAIS-EN-BRIE;AISNE;PICARDIE;48.89357861829296;3.492681212827916
74242;74410;SAINT-JORIOZ;HAUTE-SAVOIE;RHONE-ALPES;45.82289826499843;6.149636639081109
9074;9500;CAMON;ARIEGE;MIDI-PYRENEES;43.02152345199631;1.961734070843296
90081;90370;RECHESY;TERRITOIRE DE BELFORT;FRANCHE-COMTE;47.51588618470627;7.116664034798096
27361;27210;LA LANDE-SAINT-LEGER;EURE;HAUTE-NORMANDIE;49.29769109745644;0.336083900968132
80626;80540;PISSY;SOMME;PICARDIE;49.86660212861927;2.129314317885163
64363;64260;LYS;PYRENEES-ATLANTIQUES;AQUITAINE;43.13384586265477;-0.34675570001744105
14208;14370;CROISSANVILLE;CALVADOS;BASSE-NORMANDIE;49.11199951175961;-0.10865529502221001
63064;63620;LA CELLE;PUY-DE-DOME;AUVERGNE;45.84973692752247;2.474385909686933
43226;43440;SAINT-VERT;HAUTE-LOIRE;AUVERGNE;45.376936656297474;3.541771460458378
12218;12320;SAINT-CYPRIEN-SUR-DOURDOU;AVEYRON;MIDI-PYRENEES;44.54037159992516;2.399114640316656
78621;78190;TRAPPES;YVELINES;ILE-DE-FRANCE;48.7750019560991;1.9934401431151212
18031;18350;BLET;CHER;CENTRE;46.88228480437359;2.731046742708841
40004;40150;ANGRESSE;LANDES;AQUITAINE;43.65860925749965;-1.363404931117391
25374;25410;MERCEY-LE-GRAND;DOUBS;FRANCHE-COMTE;47.211982204286365;5.752478923766046
27425;27550;NASSANDRES;EURE;HAUTE-NORMANDIE;49.13399174132922;0.739306485861096
37104;37320;ESVRES;INDRE-ET-LOIRE;CENTRE;47.293282055209296;0.7906827627199551
23079;23500;FELLETIN;CREUSE;LIMOUSIN;45.88952097602186;2.182711247081998
69293;69580;SATHONAY-VILLAGE;RHONE;RHONE-ALPES;45.840251444828326;4.8856386014411655
56113;56160;LOCMALO;MORBIHAN;BRETAGNE;48.0622114432091;-3.183370500691371
74213;74330;POISY;HAUTE-SAVOIE;RHONE-ALPES;45.91892910233271;6.063125260020262
54174;54200;ECROUVES;MEURTHE-ET-MOSELLE;LORRAINE;48.68019283611484;5.84268931794962
79334;79210;USSEAU;DEUX-SEVRES;POITOU-CHARENTES;46.170118588223986;-0.5871994746712621
54051;54980;BATILLY;MEURTHE-ET-MOSELLE;LORRAINE;49.17707279952591;5.969699564895028
16348;16290;SAINT-SATURNIN;CHARENTE;POITOU-CHARENTES;45.667644732340115;0.040032683259722
64290;64170;LABASTIDE-MONREJEAU;PYRENEES-ATLANTIQUES;AQUITAINE;43.3907261570536;-0.5272729386175621
28239;28500;MARVILLE-MOUTIERS-BRULE;EURE-ET-LOIR;CENTRE;48.6748561523918;1.3788714698174611
41023;41400;BOURRE;LOIR-ET-CHER;CENTRE;47.351159519176306;1.22433376423114
18077;18140;COUY;CHER;CENTRE;47.108798125147935;2.8281137217002152
1098;1300;CHAZEY-BONS;AIN;RHONE-ALPES;45.792577061737134;5.684770631883514
38014;38510;ARANDON;ISERE;RHONE-ALPES;45.71656261919173;5.444436437868187
65002;65100;ADE;HAUTES-PYRENEES;MIDI-PYRENEES;43.14158394716702;-0.026025565990363
3306;3200;LE VERNET;ALLIER;AUVERGNE;46.1067527363488;3.474921402535298
74280;74230;THONES;HAUTE-SAVOIE;RHONE-ALPES;45.88526136677697;6.319532207092217
47125;47360;LACEPEDE;LOT-ET-GARONNE;AQUITAINE;44.3190367577851;0.48113494239403604
33342;33570;PUISSEGUIN;GIRONDE;AQUITAINE;44.93278861271106;-0.06325131446830401
35252;35500;SAINT-AUBIN-DES-LANDES;ILLE-ET-VILAINE;BRETAGNE;48.10031769425718;-1.291736584067562
57454;57245;MECLEUVES;MOSELLE;LORRAINE;49.05133789368456;6.277974096299374
50315;50600;LE MESNILLARD;MANCHE;BASSE-NORMANDIE;48.63100579238849;-1.080705824919265
2B344;20229;VERDESE;HAUTE-CORSE;CORSE;42.39416624754758;9.373117774165628
68264;68220;RANSPACH-LE-HAUT;HAUT-RHIN;ALSACE;47.58028641430669;7.420009879817742
59330;59310;LANDAS;NORD;NORD-PAS-DE-CALAIS;50.47269580283179;3.295180860143041
46161;46210;LAURESSES;LOT;MIDI-PYRENEES;44.78401835739308;2.108852999873095
76570;76590;SAINT-CRESPIN;SEINE-MARITIME;HAUTE-NORMANDIE;49.774130734497085;1.111287262781322
62309;62380;ESQUERDES;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.70090576786331;2.178899400444112
71259;71110;LIGNY-EN-BRIONNAIS;SAONE-ET-LOIRE;BOURGOGNE;46.240266783184296;4.201777697736928
82018;82800;BIOULE;TARN-ET-GARONNE;MIDI-PYRENEES;44.0992261106404;1.543368119057181
8232;8200;ILLY;ARDENNES;CHAMPAGNE-ARDENNE;49.75752187594248;4.980434728373616
58015;58420;ASNAN;NIEVRE;BOURGOGNE;47.310316190015996;3.5523940839079993
60354;60210;LAVERRIERE;OISE;PICARDIE;49.68631420254694;2.0109776405575692
49365;49700;LES VERCHERS-SUR-LAYON;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.146961045397866;-0.30208980022117904
74022;74570;AVIERNOZ;HAUTE-SAVOIE;RHONE-ALPES;45.97644320937534;6.236897046402936
56053;56250;ELVEN;MORBIHAN;BRETAGNE;47.73268090620981;-2.59279070215316
74257;74270;SALLENOVES;HAUTE-SAVOIE;RHONE-ALPES;46.00299775109115;5.991145419654838
51660;51110;WARMERIVILLE;MARNE;CHAMPAGNE-ARDENNE;49.348746759821;4.2382241602488975
10158;10260;FOUCHERES;AUBE;CHAMPAGNE-ARDENNE;48.148573123589564;4.270759456906956
33331;33190;PONDAURAT;GIRONDE;AQUITAINE;44.53179475670704;-0.07986888444878701
71180;71250;DONZY-LE-NATIONAL;SAONE-ET-LOIRE;BOURGOGNE;46.44947894668125;4.564876658564833
80077;80260;BEHENCOURT;SOMME;PICARDIE;49.973817319807715;2.469734227995981
25347;25650;LA LONGEVILLE;DOUBS;FRANCHE-COMTE;47.01821440938366;6.467156215866051
11431;11360;VILLENEUVE-LES-CORBIERES;AUDE;LANGUEDOC-ROUSSILLON;42.95848003607399;2.770001311497911
60633;60210;THIEULOY-SAINT-ANTOINE;OISE;PICARDIE;49.63478030750249;1.946128578535375
39287;39240;LAVANS-SUR-VALOUSE;JURA;FRANCHE-COMTE;46.337740544105216;5.572364651423002
14672;14240;SEPT-VENTS;CALVADOS;BASSE-NORMANDIE;49.066271285825906;-0.8377704383705251
25429;25220;NOVILLARS;DOUBS;FRANCHE-COMTE;47.2881176745566;6.129519862031099
64148;64800;BRUGES-CAPBIS-MIFAGET;PYRENEES-ATLANTIQUES;AQUITAINE;43.12530722189448;-0.30348655337400704
1019;1510;ARMIX;AIN;RHONE-ALPES;45.85418384586647;5.583578386946229
51203;51400;CUPERLY;MARNE;CHAMPAGNE-ARDENNE;49.064516613849946;4.448105432175632
